,index,Date,City,State,Country,Type,Seconds,Duration,Description,Date added,Lat,Lon
1027,65948,8/14/2004 00:30,london (canada),on,ca,triangle,2400.0,40 mins,The most colourful brilliant lights&#44 moving in a circle around the object&#44 looked like Christmas lights. ((Sirius??)),8/24/2004,42.983333,-81.25
1028,66049,8/14/2010 21:15,caledon (from brampton) (canada),on,ca,light,480.0,8 minutes,String of 12 pulsing lights travelling from west and fading out northeast over Caledon&#44 ON,8/24/2010,43.866667,-80.0
1029,66065,8/14/2011 00:30,marmora (canada),on,ca,other,240.0,3-4 min,2 witnessed unusual orange/red /light/glow travelling across the sky&#44 3 photos sent.,8/21/2011,44.483333,-77.68333299999999
1030,66071,8/14/2011 13:30,timmins (canada),on,ca,other,90.0,1.5 minutes,Strange sting like object over northern Ontario Canada,8/21/2011,48.466667,-81.333333
1031,66099,8/14/2012 21:25,southampton (canada),on,ca,fireball,240.0,4 minutes,Bright orange lights seen over Lake Huron.,8/19/2012,44.5,-81.366667
1032,66178,8/15/1967 14:30,scarborough (canada),on,ca,cigar,180.0,2-3 mins,Silver Torpedo craft with two smaller silver spherical objects circling  around the mid section of longer craft,8/5/2009,43.75,-79.2
1033,66201,8/15/1969 21:30,toronto (canada),on,ca,circle,60.0,1 minute,silent 6-lighted disk size of fist at arm&#39s lenght&#44moving in small circles  ((NUFORC Note:  Advertising light??)),9/1/2004,43.666667,-79.416667
1034,66212,8/15/1972 01:00,toronto (canada),on,ca,sphere,14400.0,240 minutes,Witnessed glowing sphere land in middle of urban area&#44 had confirmation from authorities.,12/2/2000,43.666667,-79.416667
1035,66305,8/15/1982 23:00,toronto (canada),on,ca,light,5.0,5 seconds,green light&#44 toronto canada,5/2/2003,43.666667,-79.416667
1036,66345,8/15/1987 16:00,toronto (canada),on,ca,cigar,120.0,2 minutes,I was listening to Coast to Coast which prompted me to report my sighting. I was driving on Hwy 35 just outside of Lindsay&#44 Ontario whe,4/27/2004,43.666667,-79.416667
1037,66353,8/15/1988 20:00,kingston (north of) (canada),on,ca,oval,10800.0,3 hours,Multi-coloured large UFO seen low on horizon&#44 Ontario&#44 1988,8/21/2011,44.233333,-76.483333
1038,66468,8/15/1998 20:00,lefroy (canada),on,ca,sphere,120.0,few minutes,white dot zigzaging across the dawn sky blinkering on and off,12/2/2000,44.266667,-79.55
1039,66502,8/15/1999 22:00,brampton (canada),on,ca,light,20.0,20 seconds,The object flew straight up towards the sky for approximately 15 seconds&#44 got smaller then dissapeared.,3/4/2003,43.683333000000005,-79.766667
1040,66526,8/15/1999 23:30,windsor (canada),on,ca,circle,300.0,5 mins.,a brigh light shot across the sky after all of the street lights went out,7/1/2002,45.583333,-72.0
1041,66654,8/15/2004 23:05,niagara falls (canada),on,ca,light,600.0,10 min.,9 to 11 unusual reddish/orange lights which were continuosly changing formation.We are located in Niagara Falls Canada&#44and these li,8/24/2004,43.1,-79.05
1042,66671,8/15/2005 21:15,aurora (canada),on,ca,light,180.0,3 mins,Bright light in cloudy sky&#44 vanishes in the blue night sky,9/15/2005,44.0,-79.466667
1043,66774,8/15/2009 23:00,guelph (canada),on,ca,fireball,180.0,2-3 min.,large &quot;fireball&quot; ; very low passes over many people on a hot evening in downtown guelph; too fast for baloon.,8/27/2009,43.55,-80.25
1044,66787,8/15/2010 11:00,essex (canada),on,ca,changing,300.0,5 min,Saw UFO&#44 photographed UFO  ((NUFORC Note:  Photos not of a genuine UFO&#44 we believe.  One of four reports from same source.  PD)),8/24/2010,42.166667,-82.81666700000001
1045,66821,8/15/2012 03:30,toronto (canada),on,ca,rectangle,3.0,3 seconds,Thin&#44 widely stretched rectangular looking object streaked across the early morning sky&#44 it&#39s color was that of lightning.,8/19/2012,43.666667,-79.416667
1046,66841,8/15/2012 23:45,midland (canada),on,ca,rectangle,3.0,3 seconds,Rectangular shaped&#44 dark&#44 rough or irregular shaped underbody&#44rounded edges with one dim amber coloured light on each side.,10/30/2012,44.75,-79.9
1047,66873,8/15/2013 22:30,toronto (canada),on,ca,circle,1200.0,20 minutes,Bright blue circular object over Downsview Ontario Canada,8/30/2013,43.666667,-79.416667
1048,66957,8/16/2003 22:30,toronto (canada),on,ca,unknown,5400.0,1 hour 30. minutes +,Objects flickering red and green seemingly hover in the sky for well over an hour.,8/28/2003,43.666667,-79.416667
1049,66972,8/16/2004 12:05,scarborough (canada),on,ca,disk,1200.0,15-20 mins,Brilliant White flat shape object,8/24/2010,43.75,-79.2
1050,66973,8/16/2004 12:05,scarborough (canada),on,ca,disk,1800.0,30 minutes,Afternoon white long stationary saucer shape craft witnessed for 30 minutes by five witnesses,8/19/2012,43.75,-79.2
1051,67015,8/16/2007 23:15,kingston (canada),on,ca,oval,9.0,8-9 sec,Bright red oval shaped object with blurred edges rapidly crossed the night sky from east to west.,10/8/2007,44.233333,-76.483333
1052,67125,8/17/1988 22:15,algonquin park (canada),on,ca,unknown,180.0,3 minutes,6 objects that appeared to break off or seperate from eachother in a swirling clockwise fashion,12/2/2000,45.55,-78.6
1053,67184,8/17/2003 00:30,oshawa (canada),on,ca,light,180.0,3min,two star like objects travel southeast in unison,8/28/2003,43.9,-78.866667
1054,67195,8/17/2003 19:00,point pelee (canada),on,ca,cylinder,15.0,15 sec,White cylinder flying East app. 1500 ft/sec silently above Point Pelee-Lake Erie Ontario -19:00hr August 17&#4403.,8/28/2003,41.966667,-82.533333
1055,67212,8/17/2005 03:00,thunder bay (canada),on,ca,rectangle,30.0,30 seconds?,Rectangular&#44 grey&#44 silent object passing over Thunder Bay&#44 Ontario on August 17th.,10/11/2005,48.4,-89.233333
1056,67239,8/17/2008 02:00,london (canada),on,ca,triangle,2.0,2sec,Not Just 3 glowing lights,10/31/2008,42.983333,-81.25
1057,67252,8/17/2009 01:30,richmond hill (canada),on,ca,light,10800.0,3+ hours,8 ufo&#39s in formation,12/12/2009,43.866667,-79.43333299999999
1058,67305,8/17/2012 21:00,keswick (canada),on,ca,oval,600.0,10 minute,Fire in the sky.,9/24/2012,44.25,-79.466667
1059,67339,8/17/2013 21:24,port dover (canada),on,ca,sphere,120.0,>2 minutes,Single bright orange sphere/orb seen in Port Dover&#44 Ontario,8/30/2013,42.783333,-80.2
1060,67342,8/17/2013 21:45,ottawa (canada),on,ca,light,600.0,10 minutes,UFO seen over Parliament Building in Ottawa Ont during Mosaika Light Show.,8/30/2013,45.416667,-75.7
1061,67399,8/18/2001 18:14,port colborne (canada),on,ca,light,60.0,60seconds,Looking Southeast&#44 the bright star object&#44 simular to a bright venus like star&#44 very bright and clear. It was high in the sky&#44 moved sl,8/20/2001,42.883333,-79.233333
1062,67425,8/18/2002 23:10,hamilton (canada),on,ca,light,60.0,60 seconds,Star like object following satellite,8/28/2002,43.25,-79.833333
1063,67463,8/18/2006 22:30,thunder bay (canada),on,ca,fireball,35.0,35 seconds,large trailing fireball with rock,10/30/2006,48.4,-89.233333
1064,67509,8/18/2010 19:25,dryden (canada),on,ca,other,300.0,5 min. maybe more,Long steel pipe shaped object with No Wings&#44 a dark outline and bright interior floating at low altitude,8/24/2010,49.783333,-92.833333
1065,67523,8/18/2011 21:00,meaford (canada),on,ca,sphere,300.0,5 minutes,White light sphere craft&#44 not blinking&#44 moved long distance&#44 over fresh water great lakes.  ((NUFORC Note:  Overflight of ISS.  PD)),8/21/2011,44.6,-80.583333
1066,67550,8/18/2012 21:00,hamilton (canada),on,ca,circle,120.0,2 minutes,Orange orbs in the sky for minutes then planes,9/24/2012,43.25,-79.833333
1067,67561,8/18/2012 21:30,london (canada),on,ca,circle,600.0,5-10 minutes,Reddish object from the north slowy went east and then 10 min. later it happened again.,9/24/2012,42.983333,-81.25
1068,67574,8/18/2012 22:02,port hope (canada),on,ca,oval,180.0,3 minutes,Orange Oval flame radiating in night sky started small got larger and closer&#44 3 min past no sound left high rate of speed NE 401,9/24/2012,43.95,-78.3
1069,67576,8/18/2012 22:15,barrie (canada),on,ca,sphere,180.0,3 minute (x2),Bright orange spheres seen over the night sky in Barrie&#44 Ontario&#44 Canada,8/19/2012,44.383333,-79.7
1070,67579,8/18/2012 22:30,timmins (canada),on,ca,,10.0,approx.10 seconds,Green flashing orb trails across sky and slips out of sight behind treeline.,8/19/2012,48.466667,-81.333333
1071,67601,8/18/2013 18:23,ottawa (canada),on,ca,other,60.0,1 minute,Trail leaving object stops in mid-air then vanishes in a puff of smoke&#44 the smoke and trail vanish immediately afterwards,8/30/2013,45.416667,-75.7
1072,67757,8/19/2007 20:45,toronto (canada),on,ca,sphere,60.0,1 minute,Weird Lights Following,10/8/2007,43.666667,-79.416667
1073,67769,8/19/2008 20:30,ottawa (canada),on,ca,other,30.0,30 seconds,bright object about 10 times larger then a star suddenly appeared just to the right of the north start&#44 for 30 seconds and vanished,10/31/2008,45.416667,-75.7
1074,67782,8/19/2009 08:50,london (canada),on,ca,cylinder,20.0,20 seconds,Silent&#44 black&#44 rotating cylinder shaped object crosses the sky below clouds ceiling,8/27/2009,42.983333,-81.25
1075,67831,8/19/2012 01:20,burlington (canada),on,ca,circle,10.0,10 seconds,2nd Bright Orange Object Sighting.,8/19/2012,43.316666999999995,-79.8
1076,67949,8/20/1997 23:00,lethbridge (canada),on,ca,triangle,15.0,15  sec,Flying Object came from the north heading south,12/2/2000,48.366667,-53.86666700000001
1077,67960,8/20/1998 23:00,toronto (canada),on,ca,light,120.0,several minutes,Light following/circles Aircraft,3/19/2002,43.666667,-79.416667
1078,67962,8/20/1999 00:00,wasaga beach (canada),on,ca,unknown,5400.0,1hour 30 mins,The bright white light got bigger as it got closer to the back of our car..,10/11/2005,44.52,-79.99
1079,68007,8/20/2002 02:00,toronto (canada),on,ca,rectangle,180.0,2 or 3 min,it was dark clear night&#44 I was at work watering golf course as i was putting sprinkler in ground I looked up where I was aiming I saw a,9/24/2003,43.666667,-79.416667
1080,68060,8/20/2004 22:00,toronto (canada),on,ca,other,600.0,5-10 min,Large black low flying object with white and blue flashing lights.,10/20/2005,43.666667,-79.416667
1081,68084,8/20/2006 01:01,gooderham (canada),on,ca,cigar,3600.0,1 hour,Changing lights on the lake and 20 feet overhead.,10/30/2006,44.9,-78.383333
1082,68086,8/20/2006 02:00,forest (canada),on,ca,light,300.0,5 minutes,Bright light moved across the sky for 5 minutes&#44 seen from Paradise Valley campground in Forest&#44 Ontario&#44 Canada.,10/30/2006,43.1,-82.0
1083,68185,8/20/2011 22:00,sarnia (canada),on,ca,light,840.0,14 min.,Aug 20&#44 2011 22:00 hrs. 9 bright orange lights moving N over MI.  ((NUFORC Note:  Report from person familiar with investigation.  PD)),8/21/2011,42.966667,-82.4
1084,68266,8/21/2000 03:30,angus (canada),on,ca,unknown,7200.0,2:00:00,Swirling Light in the sky&#44 pictures that have lights beside my head that move left to right and leave a green trail in a splt second,8/5/2001,44.316666999999995,-79.883333
1085,68274,8/21/2000 23:00,midland (canada),on,ca,triangle,60.0,1 minute,Triangular brightly lit object.,6/18/2004,44.75,-79.9
1086,68302,8/21/2003 16:30,ottawa (canada),on,ca,flash,2.0,seconds,Object photographed with digital camera but not seen by the naked eye.,9/4/2003,45.416667,-75.7
1087,68332,8/21/2004 22:14,peterborough (canada),on,ca,oval,120.0,2min,Large bright orange light going in a stright line below airliners route as there where three planes way higher on thier flightr paths.,8/24/2004,44.3,-78.333333
1088,68431,8/21/2010 17:30,ottawa (canada),on,ca,triangle,300.0,3-5 minutes,Strange craft floating below a stormy sky,8/24/2010,45.416667,-75.7
1089,68523,8/2/1997 22:15,minden (canada),on,ca,flash,30.0,30 seconds,A bright flashing light moved over the lake at my summer camp&#44 stopped suddenly and then shot right up with a very bright flash.,12/2/2000,44.933333000000005,-78.733333
1090,68544,8/2/2001 22:30,toronto (canada),on,ca,flash,600.0,10 min,Flash of light in night sky&#44 immediately covered by clould..,10/12/2001,43.666667,-79.416667
1091,68559,8/2/2002 23:00,midland (canada),on,ca,light,7.0,7 seconds,Zig Zagging Light in the night sky.,10/27/2004,44.75,-79.9
1092,68589,8/2/2005 21:00,barrie (canada),on,ca,flash,5.0,5 seconds,Flying object makes a blinding flash then vanishes,9/2/2005,44.383333,-79.7
1093,68632,8/2/2008 22:00,gravenhurst (canada),on,ca,cone,300.0,5 minutes,At end of fireworks&#44 30-40 objects&#442 squadrons of 15-20 each&#44 1 single rear guard&#44 bright orange&#44haze glow&#44 pear or cone shape,8/12/2008,44.916667,-79.366667
1094,68650,8/2/2009 23:00,listowel (canada),on,ca,flash,30.0,2 an a half minutes,large ball of light seen over listowel ontario,8/27/2009,43.733333,-80.966667
1095,68693,8/2/2013 01:00,keswick (canada),on,ca,fireball,5.0,5 seconds,Green fireball falling from the north of Georgina/Keswick.,8/30/2013,44.25,-79.466667
1096,68714,8/2/2013 22:00,barrie (canada),on,ca,sphere,240.0,4 minutes,5 bright red/orange (amber) lights hovering in the sky,8/30/2013,44.383333,-79.7
1097,68735,8/22/1994 23:30,thunder bay (canada),on,ca,circle,20.0,20 seconds,I LOOKED UP IN THE DARK SKY AND SAW A BRIGHT WHITE LIGHT WHICH SLOWLY MOVED IN FRONT OF ME THEN STOPPED AND WAS TOTALLY SILENT.,12/23/2002,48.4,-89.233333
1098,68788,8/22/2002 21:00,london (canada),on,ca,light,2700.0,45 minutes,Bright Ball of light . No blinking lights just a solid ball of light.,9/6/2002,42.983333,-81.25
1099,68934,8/22/2013 10:15,toronto (canada),on,ca,changing,360.0,6 minutes,A small circular object appeared to be pulling what resembled about 5 circular balloon shaped objects that manoeuvred like a bunch of b,8/30/2013,43.666667,-79.416667
1100,68946,8/22/2013 22:00,barrie (canada),on,ca,other,60.0,1 minute,Intensely bright rectangular object appears over Barrie skies.,8/30/2013,44.383333,-79.7
1101,68953,8/22/2013 23:30,massey (canada),on,ca,oval,120.0,2 minutes,Bright light shooting through the sky with no sound.,8/30/2013,46.2,-82.083333
1102,68962,8/23/1995 01:30,london (canada),on,ca,light,180.0,2-3 minutes,Small red and white light travelling in odd directions.,7/26/2002,42.983333,-81.25
1103,69034,8/23/2005 00:30,st. george (canada),on,ca,triangle,120.0,2:00,Triangular&#44 four lights&#44 One bright white light&#44 two little white lights one blue light.,10/11/2005,48.433333000000005,-58.5
1104,69159,8/23/2013 20:30,barrie (canada),on,ca,sphere,180.0,3 minutes,Barrie&#44 Ontario  For the second night in a row&#44 August 23&#44 2013&#44 my friend and I observed a very shiny light SE of my city. It appeared,8/30/2013,44.383333,-79.7
1105,69172,8/23/2013 22:30,london (canada),on,ca,fireball,600.0,10 minutes,Boyfriend and I saw bright orange silent fireball like orbs in sky above London Ontario.,10/23/2013,42.983333,-81.25
1106,69179,8/24/1982 22:00,golden lake (canada),on,ca,teardrop,20.0,15-20 seconds,Sideways teardrop shaped  object&#44 glowing a florescent green. witnessed by many on the shores of Golden Lake Ontario,8/30/2013,45.583333,-77.25
1107,69189,8/24/1995 23:00,algonquin park (canada),on,ca,light,1200.0,20 minutes,My first actually sighting of ufo was in Canadian National park...Algonquin Park,7/26/2002,45.55,-78.6
1108,69238,8/24/2003 10:00,exeter (south-east of&#44 on golf course) (canada),on,ca,cylinder,60.0,60 seconds,silver cylinder shaped object  that appeared and then vanished,8/28/2003,43.35,-81.483333
1109,69256,8/24/2004 02:30,belleville (canada),on,ca,unknown,1200.0,approx. 20 minutes,Large object with multy colored flashing lights.,9/1/2004,44.166667,-77.383333
1110,69316,8/24/2009 21:25,toronto (canada),on,ca,light,2.0,seconds,Blue green light in the sky,12/12/2009,43.666667,-79.416667
1111,69360,8/24/2012 21:30,tecumseh (canada),on,ca,fireball,300.0,5 minutes,Seen a orange glowing ball hovering over the town of Tecumseh&#44 ON,10/30/2012,42.316666999999995,-82.9
1112,69391,8/24/2013 21:00,hamilton (canada),on,ca,other,300.0,5 minutes,I&#39ve seen satellites before but not west to east ever.,8/30/2013,43.25,-79.833333
1113,69419,8/24/2013 23:55,peterborough (canada),on,ca,light,45.0,45 seconds,Silent Orange Lights over Peterborough.,9/9/2013,44.3,-78.333333
1114,69423,8/25/1965 22:00,elmira (canada),on,ca,disk,900.0,15 minutes,In the evening of August 25?/65&#44 I was eleven&#44 my brother&#44 thirteen&#44 and our next door neighbour also thirteen&#44 were assigned to take o,3/6/2001,46.433333000000005,-62.066667
1115,69463,8/25/1995 22:00,toronto (canada),on,ca,diamond,9900.0,2hrs. 45min.,U.F.O. shoots at large meteor over Toronto&#44 Canada three times and disintegrates it.,12/2/2000,43.666667,-79.416667
1116,69476,8/25/1999 23:00,hamilton (canada),on,ca,light,30.0,30 seconds,2 small lights (like stars) which were very high up and moved in rapid and highly erratic patterns,4/27/2004,43.25,-79.833333
1117,69490,8/25/2001 19:45,kanata (canada),on,ca,cigar,480.0,~ 8 minutes,Cylindrical shape&#44 quasi-transparent dome like structure attached on top flying high. Kanata Ontario&#44 Canada.,10/12/2001,45.333333,-75.9
1118,69511,8/25/2002 23:00,belleville (canada),on,ca,unknown,14400.0,4 hours,we saw and heard something that isn&#39t explainable.,9/6/2002,44.166667,-77.383333
1119,69537,8/25/2005 01:00,st. catharines (canada),on,ca,egg,5.0,5 sec,A glowing green round object&#44 that flew across the night sky at about 1 in the morning and then vanished into thin air in 5 seconds.,10/11/2005,43.166667,-79.233333
1120,69570,8/25/2008 10:45,guelph (canada),on,ca,sphere,45.0,45 sec,August 25&#44 2008 Sighting over Guelph Ontario,10/31/2008,43.55,-80.25
1121,69578,8/25/2009 01:30,sarnia (canada),on,ca,circle,45.0,45 seconds,A Bright Circular Light that was very Bright and made No-Sound.,8/27/2009,42.966667,-82.4
1122,69659,8/25/2012 21:30,st. isidore (canada),on,ca,sphere,120.0,2 minutes,Orange like fireball moving across sky in a low altitude heading in a northern direction,9/24/2012,45.266667,-71.516667
1123,69660,8/25/2012 21:32,bradford (canada),on,ca,fireball,90.0,1.5 minutes,We saw 2 bright orange lights in the sky.  They were low and very silent and moving very fast.  Almost appeared to  be a fire.,9/24/2012,44.116667,-79.56666700000001
1124,69683,8/25/2013 01:00,tecumseh (canada),on,ca,changing,15.0,15 seconds,Orange fireball shape changer.,8/30/2013,42.316666999999995,-82.9
1125,69745,8/26/2002 00:00,windsor (canada),on,ca,changing,2100.0,35 min.,the oject wobbled&#44 but seemed to hover,9/6/2002,45.583333,-72.0
1126,69866,8/26/2012 01:00,niagara falls (canada),on,ca,fireball,60.0,1 minute,Orange look alike plane on fire&#33 in the dark sky,9/24/2012,43.1,-79.05
1127,69942,8/27/2002 23:30,toronto (canada),on,ca,triangle,300.0,5 minutes,What we saw for 5 minutes on Tuesday made believers out of 10 of us......,9/6/2002,43.666667,-79.416667
1128,69948,8/27/2003 19:30,hamilton (canada),on,ca,sphere,10.0,10 seconds,It was plainly round &amp; metallic. It move from east to west against the wind at a pace that moved it out of view in ten seconds.,9/4/2003,43.25,-79.833333
1129,69958,8/27/2003 22:07,tilbury (canada),on,ca,light,600.0,10 minutes,Non-blinking Light Oval Object moving though the sky.,8/28/2003,42.25,-82.43333299999999
1130,70009,8/27/2007 20:14,toronto (canada),on,ca,other,120.0,2 minutes,I have five photographs of a black pitchfork shaped object moving from top to bottom of  the moon with two vapor trails,10/8/2007,43.666667,-79.416667
1131,70017,8/27/2008 00:19,waterloo (canada),on,ca,sphere,7.0,7 seconds,fast object&#44no sound &#44no lights pure speed.,10/31/2008,45.35,-72.516667
1132,70024,8/27/2008 16:00,niagara falls (canada),on,ca,formation,10.0,10 seconds,Formation of about 7 disc shape objects fly north to South in Niagara Falls North End.,10/31/2008,43.1,-79.05
1133,70098,8/27/2012 06:15,timmins (near) (canada),on,ca,fireball,3.0,2-3 seconds,Saw a red orange object with red orange and blue trailer flame behind it.,9/24/2012,48.466667,-81.333333
1134,70130,8/28/1973 20:00,south lancaster (canada),on,ca,disk,3600.0,1 hour approx.,I was at a corn roast at my cousin across the road from us. There would have been at 30 or mor people there between various relatives a,9/17/2003,45.133333,-74.483333
1135,70134,8/28/1985 02:30,north bay (canada),on,ca,disk,1200.0,20 minutes,A very close encounter near North Bay&#44 Ontario. It was totally silent and so close I could have hit it with a rock.,7/8/2004,46.3,-79.45
1136,70160,8/28/1999 20:20,richmond (near ottawa) (canada),on,ca,light,120.0,2 min.,We saw a light travelling high across the evening sky which stopped&#44 changed direction&#44 grew very bright&#44 and disppeared rapidly upward,12/2/2000,45.666667,-72.15
1137,70202,8/28/2003 21:30,maple (canada),on,ca,light,60.0,1 minute,star flying across the sky&#44 moving like a snake.,9/4/2003,43.8666667,-79.5
1138,70230,8/28/2006 22:00,bobcaygeon (canada),on,ca,unknown,60.0,60 seconds,5 Flashing lights&#44 in tandem.,10/30/2006,44.533333,-78.55
1139,70369,8/29/1999 23:30,toronto (canada),on,ca,light,300.0,5:00,The UFO was gliding in small circles to the East-South side of the city. The UFO made sharp turnes in the sky.,12/2/2000,43.666667,-79.416667
1140,70374,8/29/2001 00:22,newmarket (canada),on,ca,triangle,10.0,10 seconds,small triangular object viewed through 8&quot; telescope while looking at moon,10/12/2001,44.05,-79.45
1141,70375,8/29/2001 05:00,cornwall (canada),on,ca,unknown,2700.0,45min,Early in the morning hours&#44 I was checking for my newspaper delivery&#44 happened to look up in the sky to see flashing lights towards the,10/12/2001,46.24,-63.21
1142,70383,8/29/2001 21:40,pembroke (canada),on,ca,light,5.0,5 seconds,Bright pink coloured light travelling quickly east to west on a slightly upward trajectory over Ottawa River.,10/12/2001,45.816666999999995,-77.116667
1143,70397,8/29/2003 13:15,scarborough (canada),on,ca,light,240.0,3-4 minutes,9 --11 rusty red bands of light materialize and then dematerialize in stages above work roof,2/23/2011,43.75,-79.2
1144,70398,8/29/2003 17:10,scarborough (canada),on,ca,light,600.0,8-10 minutes,following daytime  intense bright white plasma light with no form overhead,2/23/2011,43.75,-79.2
1145,70411,8/29/2004 19:35,omemee (canada),on,ca,oval,10.0,10 seconds,A low dark cloud that moved from west to east&#44 changed direction&#44 changed direction again to west to east until it was out of view.,9/1/2004,44.3,-78.55
1146,70473,8/29/2010 02:00,stouffville (canada),on,ca,circle,14400.0,4 hours,UFO appearing 4 nights in a row,8/30/2010,43.966667,-79.25
1147,70479,8/29/2010 16:52,whitby (canada),on,ca,other,50.0,40-50 seconds,Strange round translucent object with white light on top,11/21/2010,43.866667,-78.93333299999999
1148,70487,8/29/2010 21:50,waterloo (canada),on,ca,circle,30.0,30 sec.,Two mysterious objects flying near Waterloo,11/21/2010,45.35,-72.516667
1149,70513,8/29/2012 09:57,scarborough (canada),on,ca,light,540.0,9 minutes,Near Stationary White Light Fading In and Out,9/24/2012,43.75,-79.2
1150,70528,8/29/2012 23:55,waterloo (canada),on,ca,light,60.0,1 minute,08/29/2012 Kitchener Ontario Light 1-Minute Very Bright High Altitude Light then &#39Disappearing&#39.,9/24/2012,45.35,-72.516667
1151,70575,8/30/2000 23:05,minden (canada),on,ca,circle,240.0,4 min,40 to 70 foot sphere with approx. 40 to 50 red lights around outer sphere with 3 bright blue-white lights in the shape of a triangle in,5/14/2002,44.933333000000005,-78.733333
1152,70594,8/30/2002 22:18,sarnia (canada),on,ca,light,60.0,30 sec. to 1 min.,3 bright lights crossing the sky very fast in Sarnia,9/6/2002,42.966667,-82.4
1153,70605,8/30/2003 13:35,toronto (canada),on,ca,cylinder,10.0,10 seconds,While driving north on the DVP at 1:35pm and we looked up in the sky and saw a white cylindrical object flying east.,9/4/2003,43.666667,-79.416667
1154,70607,8/30/2003 17:25,ottawa (canada),on,ca,sphere,15.0,brief,Rotating&#44 opaque sphere&#44 bright and dark side&#44 moving rapidly on a path curving downwards like curvature of &quot;sky dome&quot;,9/4/2003,45.416667,-75.7
1155,70624,8/30/2003 23:00,algonquin park (canada),on,ca,formation,600.0,10 min,Several blinking lights over Algonquin Park,9/9/2003,45.55,-78.6
1156,70682,8/30/2008 17:00,ottawa (canada),on,ca,triangle,7.0,7 seconds,Triangular shaped metallic object over ottawa,10/31/2008,45.416667,-75.7
1157,70801,8/31/1998 08:20,toronto (north york) (canada),on,ca,disk,600.0,10 minutes,The two ufo&#39s were spinnng sluggish circles around each other - rotating between being on the outside circle and the inside.,12/2/2000,43.666667,-79.416667
1158,70826,8/31/2003 00:30,barrie (canada),on,ca,unknown,5.0,5 seconds,HBCCUFO CANADIAN REPORT:  Car enveloped in a very high intense white light&#33,9/4/2003,44.383333,-79.7
1159,70829,8/31/2003 01:00,bolton (canada),on,ca,other,2.0,2 seconds,UFO Rod with 3 balls of light swayed for 2 seconds and disappeared.,9/4/2003,43.883333,-79.733333
1160,70883,8/31/2004 21:00,enterprise (canada),on,ca,other,1200.0,20min,A fuzzy cloud like formation.Visible as wroughly moon sized 50 deg up in w sky rising to 80 deg ((NUFORC Note:  Missile launch.  PD)),9/1/2004,60.55,-116.13333300000001
1161,70916,8/31/2007 03:30,belleville (canada),on,ca,changing,120.0,2minutes,Changing shapes UFO in Canada,10/8/2007,44.166667,-77.383333
1162,70920,8/31/2007 15:10,scarborough (canada),on,ca,changing,900.0,15 mins,There was a black helicopter buzzing around previous to the ufo sighting in the morning and the day before.,11/28/2007,43.75,-79.2
1163,70952,8/31/2009 01:00,toronto (canada),on,ca,light,300.0,2-5 mins.,2-3 Large Bright White Lights observed over North Toronto,12/12/2009,43.666667,-79.416667
1164,70959,8/31/2009 23:15,orleans (canada),on,ca,sphere,3.0,2-3 seconds,Sphere of Light moving at High rate of speed over East Ottawa,12/12/2009,45.466667,-75.516667
1165,70980,8/31/2011 21:20,port elgin (canada),on,ca,oval,900.0,15 minutes,Eight bright orange elliptical objects with windows over port Elgin Ontario at 21:20 on 31 august 2011.,10/10/2011,44.433333000000005,-81.383333
1166,71034,8/31/2013 21:20,bowmanville (canada),on,ca,light,120.0,2 minutes,Bright yellowish-orange light - cobourg ont,9/9/2013,43.9,-78.68333299999999
1167,71102,8/3/2002 17:00,toronto (canada),on,ca,circle,3600.0,1 hour,circles aroud Toronto,8/16/2002,43.666667,-79.416667
1168,71191,8/3/2009 04:36,brantford (canada),on,ca,triangle,240.0,3-4 minutes,A fast moving triangular object&#44 with many flashing lights.,8/5/2009,43.133333,-80.266667
1169,71206,8/3/2010 20:00,north bay (canada),on,ca,circle,1200.0,20 minutes,2 red orbs over lake nippissing for 5 minutes,11/21/2010,46.3,-79.45
1170,71238,8/3/2012 21:00,barrie (canada),on,ca,sphere,600.0,10 minutes,Fireball UFO over Barrie&#44 Ontario.,8/5/2012,44.383333,-79.7
1171,71292,8/4/1977 20:45,scarborough (canada),on,ca,other,1200.0,15-20 mins,Pear shaped silver craft with wheel of colours close encounter,8/7/2007,43.75,-79.2
1172,71324,8/4/2000 22:30,london (canada),on,ca,oval,3.0,about 2 or 3 sec.,We were driving&#44 and it shot across the sky from the left to right. Thought it was a meterite but it was green..,12/2/2000,42.983333,-81.25
1173,71330,8/4/2001 14:00,north bay (canada),on,ca,other,300.0,5 minutes,The object was ring-shaped&#44 bright&#44 white in colour and moved silently behind the sparcely clouded sky&#44 bearing West to Northwest,8/20/2001,46.3,-79.45
1174,71358,8/4/2004 04:10,whitby (canada),on,ca,light,540.0,9 minutes,I looked out my bathroom window to the east (to Oshawa area) and noted a bright light.  It was a cloudy night and therefore no stars co,8/11/2004,43.866667,-78.93333299999999
1175,71373,8/4/2005 23:30,emo (canada),on,ca,light,1800.0,30 min +,Bright light&#44 like a star&#44 flashing red&#44 rapid vertical and horizontal movement,9/2/2005,48.616667,-93.833333
1176,71384,8/4/2006 22:50,grand bend (north of forest and sarnia) (canada),on,ca,disk,120.0,roughly 2 minutes,ok. i was watching the stars with 3 of my friends on the beach on lake huron&#44 while camping at pinery provencial park. it was a really,10/30/2006,43.316666999999995,-81.75
